GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "42000","Pennsylvania",2,SAINC51,52,"...","Population (persons) 1/","Number of persons",10287000,10390000,10507000,10461000,10503000,10662000,10817000,10939000,10972000,10954000,11058000,11234000,11329000,11392000,11355000,11424000,11519000,11620000,11664000,11681000,11741000,11741000,11811561,11884354,11904541,11885202,11863936,11897778,11887478,11881857,11864774,11873563,11868305,11858569,11845146,11837726,11815175,11770865,11782754,11810869,11845755,11865992,11903299,11982164,12049450,12119724,12166050,12198403,12220464,12227814,12245672,12263805,12284173,12298970,12331031,12374658,12410722,12449990,12510809,12563937,12612285,12666858,12716521,12772774,12815609,12846775,12880463,12898688,12918191,12945337,12980864,12991448,12994440,13012059,12972008
 "42000","Pennsylvania",2,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1302,1289,1424,1533,1579,1678,1646,1718,1836,1935,1942,2001,2049,2095,2180,2246,2412,2556,2726,2918,3132,3364,3630,3872,4132,4565,4996,5535,6021,6571,7224,7943,8720,9558,10310,10959,11843,12588,13252,13861,15076,16251,17218,17944,18792,19402,19946,20723,21599,22540,23633,24568,26217,27399,28464,29610,31322,32167,33405,35124,36510,36514,37915,39332,40796,40630,41929,43308,44545,45783,48397,49726,53890,56289,55624
 "44000","Rhode Island",1,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",1027.7,1042.9,1145.1,1241.6,1296.8,1397.9,1423.2,1493.9,1564.2,1610.8,1692.7,1787.6,1801.7,1878.1,2027.9,2116.2,2282.9,2460.0,2666.5,2902.4,3137.1,3312.2,3663.9,3885.1,4182.0,4468.1,4670.5,5174.6,5597.8,6138.3,6640.1,7301.1,8253.0,9187.7,9949.7,10813.1,11895.5,12805.7,13652.6,14413.4,16047.9,17461.9,18043.0,18309.5,19211.8,19995.3,20458.7,21539.7,22146.1,23195.8,24664.8,25716.9,27508.9,29068.5,30977.1,32823.5,34517.0,34893.2,36437.3,37835.1,38729.9,38833.9,40774.9,41727.4,43278.1,42748.9,44303.0,45712.1,46269.3,48355.1,50625.9,53517.0,57789.9,61341.2,59818.8
 "44000","Rhode Island",1,SAINC51,52,"...","Population (persons) 1/","Number of persons",787000,801000,786000,784000,802000,815000,816000,823000,840000,851000,858000,857000,855000,858000,871000,876000,885000,893000,899000,909000,922000,932000,950561,963974,976365,978010,953503,946339,950321,955128,957237,956643,948773,953012,954170,956382,961895,968956,977340,989605,996407,1000666,1005995,1010649,1012581,1015112,1015960,1017002,1020893,1025353,1031155,1040402,1050268,1057142,1065995,1071342,1074579,1067916,1063096,1057315,1055003,1053646,1054954,1058647,1063602,1068168,1073041,1077348,1082251,1084914,1091751,1094524,1096345,1096985,1093734
 "44000","Rhode Island",1,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1306,1302,1457,1584,1617,1715,1744,1815,1862,1893,1973,2086,2107,2189,2328,2416,2580,2755,2966,3193,3403,3554,3854,4030,4283,4569,4898,5468,5890,6427,6937,7632,8699,9641,10428,11306,12367,13216,13969,14565,16106,17450,17936,18117,18973,19698,20137,21180,21693,22622,23920,24718,26192,27497,29059,30638,32121,32674,34275,35784,36711,36857,38651,39416,40690,40021,41287,42430,42753,44570,46371,48895,52711,55918,54692
 "45000","South Carolina",5,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",1741.3,1690.9,1871.3,2337.5,2472.3,2578.1,2454.1,2601.0,2694.3,2816.8,2927.4,3125.2,3279.3,3438.4,3663.6,3880.1,4200.9,4621.4,5147.2,5554.2,6118.5,6788.5,7565.0,8303.6,9156.0,10430.3,11780.9,13133.9,14489.2,15782.1,17784.4,19714.5,22146.0,24797.1,26631.0,28916.9,32357.0,34524.8,36928.9,39326.3,43118.8,46585.6,50054.3,52751.3,56217.0,59034.8,62451.7,65880.4,69696.2,73886.1,79000.7,82797.4,88902.1,92231.7,96795.1,101099.6,106931.2,112181.6,120366.3,128012.7,135314.9,135219.7,139620.1,146192.4,153536.0,153736.0,163645.6,172635.5,179244.4,189000.0,198319.8,210138.8,225754.9,244758.9,248592.2
 "45000","South Carolina",5,SAINC51,52,"...","Population (persons) 1/","Number of persons",1996000,2029000,2113000,2167000,2178000,2181000,2176000,2200000,2229000,2274000,2304000,2348000,2392000,2409000,2423000,2460000,2475000,2494000,2520000,2533000,2559000,2570000,2598210,2661836,2718404,2775442,2843199,2900158,2941407,2988979,3041068,3086885,3134502,3179255,3207611,3234068,3271864,3303211,3342759,3380507,3412097,3456777,3501155,3570404,3620464,3663314,3705397,3748582,3796200,3859696,3919235,3974682,4024223,4064995,4107795,4150297,4210921,4270150,4357847,4444110,4528996,4589872,4633890,4662785,4701074,4740306,4792246,4852678,4910768,4965753,5021059,5077543,5131848,5193266,5282634
 "45000","South Carolina",5,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",872,833,886,1079,1135,1182,1128,1182,1209,1239,1271,1331,1371,1427,1512,1577,1697,1853,2043,2193,2391,2641,2912,3120,3368,3758,4144,4529,4926,5280,5848,6387,7065,7800,8302,8941,9889,10452,11047,11633,12637,13477,14297,14775,15528,16115,16854,17575,18359,19143,20157,20831,22092,22689,23564,24360,25394,26271,27621,28805,29877,29460,30130,31353,32660,32432,34148,35575,36500,38061,39498,41386,43991,47130,47058
 "46000","South Dakota",4,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",864.6,665.9,807.4,933.9,817.3,891.7,922.3,860.6,916.9,1082.0,1094.7,1002.7,1231.2,1229.5,1405.2,1356.2,1347.6,1521.3,1634.9,1658.6,1761.4,1896.1,2083.6,2310.3,2668.8,3346.1,3304.6,3687.1,3603.3,4141.4,4742.3,5209.4,5192.4,6062.5,6354.0,6707.7,7699.3,7881.5,8228.3,8605.4,9005.2,9647.5,10536.3,11005.0,11879.9,12352.7,13384.1,13578.2,15044.6,15218.9,16420.2,17094.1,18266.5,18899.3,19180.8,21246.3,22859.7,24042.1,25093.1,27765.3,29962.8,29768.6,31445.9,33901.4,34448.0,34575.1,36056.8,37402.5,37742.2,39331.7,41600.0,44320.5,48651.2,53531.0,56082.3
 "46000","South Dakota",4,SAINC51,52,"...","Population (persons) 1/","Number of persons",612000,631000,655000,655000,651000,648000,655000,663000,670000,666000,656000,667000,683000,693000,705000,708000,701000,692000,683000,671000,669000,668000,666641,671382,677389,678939,679877,681420,686843,688992,689293,689018,690851,689584,690597,693009,697250,698404,696036,696034,698160,696698,697101,703669,712801,722159,730790,737925,742213,744223,746058,750412,755844,757972,760020,763729,770396,775493,783033,791623,799124,807067,816078,823160,832800,841206,847634,852134,860650,870163,875300,882507,887799,896164,909824
 "46000","South Dakota",4,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1413,1055,1233,1426,1255,1376,1408,1298,1369,1625,1669,1503,1803,1774,1993,1916,1922,2198,2394,2472,2633,2838,3126,3441,3940,4928,4861,5411,5246,6011,6880,7561,7516,8792,9201,9679,11042,11285,11822,12364,12899,13848,15114,15639,16666,17105,18315,18401,20270,20449,22009,22780,24167,24934,25237,27819,29673,31002,32046,35074,37495,36885,38533,41184,41364,41102,42538,43893,43853,45200,47527,50221,54800,59734,61641
 "47000","Tennessee",5,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",2927.6,2924.8,3238.4,3551.7,3689.2,3950.4,4046.2,4266.7,4538.1,4752.5,4952.3,5298.4,5404.8,5738.1,5999.7,6432.9,6987.2,7580.7,8272.4,8882.0,9783.7,10489.2,11497.2,12792.8,14382.1,16328.8,18064.1,19903.7,22179.2,24590.7,27877.9,31022.8,34144.8,37970.8,40558.0,43410.2,48527.2,51727.0,55426.8,59280.7,64876.2,69386.6,74052.3,78236.2,85463.6,90841.2,96352.5,103283.9,108460.8,114522.2,125503.4,130429.3,138596.1,142199.1,149226.9,156883.6,166576.5,173077.8,182645.9,190829.2,200053.4,203315.5,212656.9,223730.9,234138.8,234048.4,241982.8,253158.6,260756.7,273678.9,290812.0,308574.5,331362.0,362441.2,370352.5
 "47000","Tennessee",5,SAINC51,52,"...","Population (persons) 1/","Number of persons",3216000,3236000,3315000,3372000,3352000,3319000,3359000,3415000,3415000,3434000,3471000,3522000,3575000,3622000,3673000,3718000,3771000,3798000,3822000,3859000,3878000,3897000,3936975,4010238,4088445,4138417,4201621,4260829,4329160,4401939,4461639,4533297,4600252,4627662,4646043,4659757,4686743,4715292,4738708,4782939,4822438,4854432,4894492,4966587,5049742,5137584,5231438,5326936,5416643,5499233,5570045,5638706,5703719,5750789,5795918,5847812,5910809,5991057,6088766,6175727,6247411,6306019,6356320,6404344,6463111,6507640,6558710,6612901,6672356,6739437,6806545,6862378,6925619,6968351,7051339
 "47000","Tennessee",5,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",910,904,977,1053,1101,1190,1205,1249,1329,1384,1427,1504,1512,1584,1633,1730,1853,1996,2164,2302,2523,2692,2920,3190,3518,3946,4299,4671,5123,5586,6248,6843,7422,8205,8730,9316,10354,10970,11697,12394,13453,14293,15130,15753,16924,17682,18418,19389,20024,20825,22532,23131,24299,24727,25747,26828,28182,28889,29997,30900,32022,32241,33456,34934,36227,35965,36895,38283,39080,40609,42725,44966,47846,52012,52522
 "48000","Texas",6,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",8465.2,9294.6,9935.9,11151.5,11967.1,12311.6,12729.3,13766.4,14677.3,15641.8,16198.3,17114.5,17503.2,18497.9,19380.3,20218.5,22020.4,23644.7,25643.1,27950.3,30777.7,33938.3,37866.7,41556.1,45626.0,51921.5,58002.0,67009.4,74949.6,82908.5,95642.0,108744.3,124242.7,144432.5,161127.3,175505.7,192855.4,207952.6,215082.0,217720.7,232700.5,247122.3,266813.2,280739.8,304417.2,321861.9,339722.1,362583.8,387139.7,419888.5,455832.1,481679.7,521390.5,559657.2,580684.5,609547.1,640276.9,685452.2,746384.0,790296.2,865085.6,853417.3,904297.0,977508.0,1039910.4,1058273.2,1130364.6,1150103.6,1154954.4,1229845.2,1332400.2,1393839.4,1470385.4,1617640.5,1673654.8
 "48000","Texas",6,SAINC51,52,"...","Population (persons) 1/","Number of persons",7626000,7623000,7776000,8111000,8314000,8336000,8382000,8660000,8830000,9070000,9252000,9405000,9624000,9820000,10053000,10159000,10270000,10378000,10492000,10599000,10819000,11045000,11236772,11509640,11758760,12018970,12267865,12568182,12903268,13191790,13497726,13887312,14338208,14746318,15331408,15751674,16007088,16272722,16561103,16621767,16667040,16806729,17056755,17398005,17759738,18161612,18564062,18958751,19340342,19740317,20157531,20558220,20944499,21319622,21690325,22030931,22394023,22778123,23359580,23831983,24309039,24801761,25238863,25630063,26055816,26438164,26907878,27399070,27830020,28192251,28510878,28857754,29232474,29558864,30029572
 "48000","Texas",6,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1110,1219,1278,1375,1439,1477,1519,1590,1662,1725,1751,1820,1819,1884,1928,1990,2144,2278,2444,2637,2845,3073,3370,3611,3880,4320,4728,5332,5809,6285,7086,7830,8665,9794,10510,11142,12048,12779,12987,13099,13962,14704,15643,16136,17141,17722,18300,19125,20017,21271,22613,23430,24894,26251,26772,27668,28591,30093,31952,33161,35587,34410,35830,38139,39911,40028,42009,41976,41500,43624,46733,48300,50300,54726,55734
 "49000","Utah",7,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",784.0,817.5,910.7,1041.2,1090.6,1118.5,1133.2,1245.8,1350.6,1466.8,1518.7,1617.4,1725.7,1845.8,2015.0,2090.0,2230.2,2366.7,2509.8,2641.0,2799.2,3031.3,3411.4,3847.3,4275.3,4757.2,5310.7,5989.6,6694.7,7546.8,8668.9,9737.0,10963.9,12285.2,13306.8,14431.6,16002.0,17086.2,17946.8,18681.3,19954.8,21441.9,22992.7,24825.8,26814.7,28846.5,31028.8,33678.8,36595.8,39407.7,42065.8,44242.9,47332.2,49879.1,52482.5,54928.8,58669.2,62993.2,69533.0,75379.5,80262.0,78860.2,81116.7,86697.8,91803.6,93752.1,98969.1,106142.6,111885.9,119407.3,128505.3,137667.4,149892.2,165584.7,172439.4
 "49000","Utah",7,SAINC51,52,"...","Population (persons) 1/","Number of persons",653000,671000,696000,706000,724000,739000,750000,783000,809000,826000,845000,870000,900000,936000,958000,974000,978000,994000,1009000,1019000,1029000,1047000,1065672,1100733,1134601,1168784,1198793,1233935,1272365,1316421,1364235,1416094,1472595,1515472,1558314,1594943,1622342,1642910,1662833,1678120,1689372,1705865,1731223,1779780,1836799,1898404,1960446,2014177,2067976,2119784,2165960,2203482,2244502,2283715,2324815,2360137,2401580,2457719,2525507,2597746,2663029,2723421,2776094,2818261,2860480,2908068,2950652,2999092,3063043,3125784,3180896,3232701,3283785,3339113,3380800
 "49000","Utah",7,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1201,1218,1309,1475,1506,1513,1511,1591,1670,1776,1797,1859,1917,1972,2103,2146,2280,2381,2487,2592,2720,2895,3201,3495,3768,4070,4430,4854,5262,5733,6354,6876,7445,8107,8539,9048,9864,10400,10793,11132,11812,12570,13281,13949,14599,15195,15827,16721,17696,18590,19421,20079,21088,21841,22575,23274,24429,25631,27532,29017,30139,28956,29220,30763,32094,32239,33541,35392,36528,38201,40399,42586,45646,49589,51005
 "50000","Vermont",1,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",406.5,395.4,420.0,471.9,479.2,504.8,517.6,532.8,576.9,601.9,613.6,656.7,693.0,723.3,759.7,779.5,842.0,928.1,1037.8,1122.5,1222.8,1319.3,1457.3,1622.0,1759.0,1952.9,2114.2,2331.0,2598.3,2795.3,3197.7,3568.3,3989.8,4462.3,4893.5,5279.5,5805.3,6266.9,6711.2,7187.8,7927.5,8729.4,9093.7,9345.5,10018.5,10399.5,10916.6,11493.8,12023.0,12648.9,13576.6,14318.4,15439.1,16532.0,17182.1,18088.2,19127.1,19286.0,20354.4,21368.7,22740.5,23143.6,23828.5,24950.8,25699.9,25784.6,26684.2,27383.0,27754.9,28590.0,29770.8,31150.9,33504.1,34985.7,35537.9
 "50000","Vermont",1,SAINC51,52,"...","Population (persons) 1/","Number of persons",359000,369000,379000,378000,375000,379000,377000,375000,377000,376000,380000,387000,389000,390000,393000,397000,399000,404000,413000,423000,430000,437000,446323,454357,463214,468533,473138,479894,485144,492174,498284,505711,512524,515594,519108,523302,526658,530035,534066,540267,549763,557708,564798,568606,572751,577748,583836,589002,593701,597239,600416,604683,609618,612223,615442,617858,619920,621215,622892,623481,624151,624817,626360,629582,630661,632824,633827,635874,636342,639061,640667,641838,642893,646972,647064
 "50000","Vermont",1,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1132,1072,1108,1249,1278,1332,1373,1421,1530,1601,1615,1697,1781,1855,1933,1963,2110,2297,2513,2654,2844,3019,3265,3570,3797,4168,4469,4857,5356,5679,6417,7056,7785,8655,9427,10089,11023,11824,12566,13304,14420,15652,16101,16436,17492,18000,18698,19514,20251,21179,22612,23679,25326,27003,27918,29276,30854,31046,32677,34273,36434,37041,38043,39631,40751,40745,42100,43064,43616,44738,46469,48534,52115,54076,54922
 "51000","Virginia",5,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",3572.9,3636.0,4103.9,4768.2,5120.7,5305.6,5436.1,5733.2,6146.9,6479.5,6726.1,7164.9,7322.0,7824.4,8400.1,8966.9,10075.0,10822.3,11620.8,12691.7,13934.3,15507.6,16928.6,18893.8,20691.1,23317.9,25637.4,28759.6,31552.1,34746.0,39246.8,43683.0,49349.0,54972.5,59820.1,65189.8,72897.6,78355.8,84576.1,90330.2,99800.0,107473.8,113493.6,119055.6,126820.6,132978.6,139508.6,146408.2,152881.7,162189.5,171344.9,181994.8,197255.6,208358.4,220058.7,235447.9,252323.5,265957.4,282404.7,297091.9,309947.3,312814.4,325496.5,340027.0,356231.8,348961.5,362726.7,376673.5,386860.4,402867.4,419465.7,436536.8,465149.1,499639.6,508670.2
 "51000","Virginia",5,SAINC51,52,"...","Population (persons) 1/","Number of persons",3207000,3292000,3315000,3434000,3504000,3557000,3555000,3588000,3722000,3844000,3914000,3951000,3986000,4095000,4180000,4276000,4357000,4411000,4456000,4508000,4558000,4614000,4659930,4752846,4828131,4906648,4978155,5056385,5132693,5205706,5284122,5324533,5368334,5444094,5492785,5564662,5643868,5715149,5811692,5932273,6036908,6120246,6216884,6301217,6414307,6509630,6593139,6670693,6750884,6829183,6900918,7000174,7105817,7198362,7286873,7366977,7475575,7577105,7673725,7751000,7833496,7925937,8025030,8107628,8196915,8269638,8333578,8389864,8444688,8502578,8547016,8597339,8636471,8657365,8683619
 "51000","Virginia",5,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1114,1104,1238,1389,1461,1492,1529,1598,1652,1686,1718,1813,1837,1911,2010,2097,2312,2453,2608,2815,3057,3361,3633,3975,4286,4752,5150,5688,6147,6675,7427,8204,9193,10098,10891,11715,12916,13710,14553,15227,16532,17560,18256,18894,19772,20428,21160,21948,22646,23749,24829,25999,27760,28945,30199,31960,33753,35100,36802,38329,39567,39467,40560,41939,43459,42198,43526,44896,45811,47382,49077,50776,53859,57713,58578
 "53000","Washington",8,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",3454.9,3518.4,3978.2,4259.9,4497.7,4794.3,4983.1,5254.5,5494.0,5847.5,5916.0,6313.8,6524.2,6840.9,7359.3,7517.6,8027.5,8617.8,9625.4,10496.1,11605.7,12553.0,13522.1,14378.6,15343.7,17223.6,19557.3,22238.6,24561.0,27184.0,31290.2,35749.3,40654.0,44999.6,48732.7,52617.2,56515.2,59998.2,64194.2,67194.5,73727.7,80616.3,88373.4,95261.2,102932.4,108535.8,113698.2,120017.3,127867.6,136196.5,147529.0,154038.2,165920.0,173357.9,180733.6,190017.3,205163.5,210568.1,227444.9,245244.8,260539.4,256416.2,262234.4,274208.7,295266.1,297401.9,318181.6,334638.6,351840.5,375839.4,403282.5,431346.3,466720.8,505590.1,506751.5
 "53000","Washington",8,SAINC51,52,"...","Population (persons) 1/","Number of persons",2255000,2294000,2387000,2424000,2448000,2466000,2516000,2604000,2668000,2724000,2773000,2821000,2855000,2882000,2942000,2955000,2961000,2967000,3057000,3174000,3270000,3343000,3417362,3446958,3446815,3477227,3547877,3618824,3690561,3772360,3886191,4012831,4154678,4235728,4276551,4300269,4343657,4400096,4452724,4531903,4639894,4746315,4903043,5025624,5160757,5278842,5375161,5481027,5569753,5674747,5769562,5842564,5910512,5985722,6052349,6104115,6178645,6257305,6370753,6461587,6562231,6667426,6743597,6830460,6904030,6974173,7068026,7180454,7315935,7446807,7548537,7638689,7724031,7740745,7785786
 "53000","Washington",8,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1532,1534,1667,1757,1837,1944,1981,2018,2059,2147,2133,2238,2285,2374,2501,2544,2711,2905,3149,3307,3549,3755,3957,4171,4452,4953,5512,6145,6655,7206,8052,8909,9785,10624,11395,12236,13011,13636,14417,14827,15890,16985,18024,18955,19945,20561,21153,21897,22957,24000,25570,26365,28072,28962,29862,31129,33205,33652,35701,37954,39703,38458,38886,40145,42767,42643,45017,46604,48092,50470,53425,56469,60425,65315,65087
 "54000","West Virginia",5,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",1939.8,1836.5,1971.9,2151.8,2185.8,2223.7,2122.7,2252.5,2476.0,2632.5,2671.6,2741.1,2762.8,2803.0,2928.8,3047.0,3290.2,3523.3,3713.3,3939.9,4133.0,4341.7,4890.6,5396.6,5951.1,6555.4,7181.8,8140.2,9020.9,10111.1,11290.0,12506.9,13701.5,14964.3,15946.7,16488.5,17787.7,18527.9,19044.5,19435.3,20941.7,22002.2,23431.5,24544.3,26540.5,27530.7,28623.3,29539.4,30646.0,31876.0,33181.9,34030.1,35964.2,38158.0,40177.2,41105.2,42725.8,44433.0,47327.9,48934.7,52090.3,53571.2,55430.1,57990.1,59669.6,58977.3,60689.3,61774.5,61658.9,64273.2,67802.2,69919.2,74194.2,79840.2,79986.0
 "54000","West Virginia",5,SAINC51,52,"...","Population (persons) 1/","Number of persons",1899000,1930000,2006000,1984000,1957000,1929000,1905000,1880000,1857000,1843000,1845000,1855000,1853000,1828000,1809000,1796000,1797000,1786000,1775000,1769000,1763000,1746000,1746629,1770252,1796910,1805293,1814048,1840548,1877440,1905628,1920342,1939062,1951349,1954125,1949605,1945058,1927696,1906831,1882352,1857583,1830213,1806570,1792548,1798735,1806451,1817539,1820421,1823700,1822808,1819113,1815609,1811799,1807021,1801481,1805414,1812295,1816438,1820492,1827912,1834052,1840310,1847775,1854409,1857326,1858745,1856642,1853014,1846341,1835998,1822785,1810588,1800430,1791420,1785526,1775156
 "54000","West Virginia",5,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1021,952,983,1085,1117,1153,1114,1198,1333,1428,1448,1478,1491,1533,1619,1697,1831,1973,2092,2227,2344,2487,2800,3049,3312,3631,3959,4423,4805,5306,5879,6450,7022,7658,8179,8477,9227,9717,10117,10463,11442,12179,13072,13645,14692,15147,15723,16197,16813,17523,18276,18782,19902,21181,22254,22681,23522,24407,25892,26681,28305,28992,29891,31222,32102,31766,32752,33458,33583,35261,37448,38835,41416,44715,45059
 "55000","Wisconsin",3,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",4346.8,4341.7,4791.8,5403.4,5573.4,5742.9,5809.3,6220.3,6686.1,6999.0,7171.0,7746.4,7937.3,8261.4,8688.3,8939.1,9730.4,10484.2,11343.9,11871.3,12994.2,14088.7,15353.3,16718.1,18077.7,20232.0,22101.8,24486.0,26720.3,29763.2,32964.9,37004.9,41069.5,44515.2,47412.6,50401.5,55515.8,58542.4,61763.1,64547.0,68949.0,75014.4,79254.2,82652.5,89095.3,93553.9,99128.6,104027.6,109223.4,115403.1,122956.4,127885.1,136613.4,144424.5,151497.8,157031.4,164664.0,168712.5,177637.8,185752.5,193376.8,195506.2,200847.9,209758.0,218843.8,217673.1,226522.3,234745.6,238235.6,249551.8,263392.8,272613.3,292376.3,314662.1,316668.0
 "55000","Wisconsin",3,SAINC51,52,"...","Population (persons) 1/","Number of persons",3314000,3391000,3438000,3439000,3469000,3506000,3608000,3679000,3742000,3791000,3843000,3891000,3962000,4009000,4049000,4112000,4165000,4232000,4274000,4303000,4345000,4378000,4425944,4459968,4498433,4518461,4538173,4569616,4584688,4613299,4631944,4665911,4712045,4726345,4728862,4721438,4735571,4747765,4755625,4777923,4822391,4856568,4904562,4964343,5025398,5084889,5133678,5184836,5229986,5266213,5297672,5332666,5373999,5406835,5445162,5479203,5514026,5546166,5577655,5610775,5640996,5669264,5691995,5713164,5734069,5757204,5778371,5794088,5812379,5836461,5858766,5880193,5896271,5880101,5892539
 "55000","Wisconsin",3,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1312,1280,1394,1571,1607,1638,1610,1691,1787,1846,1866,1991,2003,2061,2146,2174,2336,2477,2654,2759,2991,3218,3469,3748,4019,4478,4870,5358,5828,6452,7117,7931,8716,9419,10026,10675,11723,12331,12987,13509,14298,15446,16159,16649,17729,18398,19309,20064,20884,21914,23210,23981,25421,26711,27822,28660,29863,30420,31848,33106,34281,34485,35286,36715,38166,37809,39202,40515,40988,42757,44957,46361,49587,53513,53741
 "56000","Wyoming",7,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",402.7,439.1,484.5,534.3,522.7,523.1,515.9,560.3,593.6,633.4,645.3,679.2,707.7,749.1,772.3,781.8,828.8,854.4,869.4,924.4,981.6,1080.9,1201.7,1344.5,1528.8,1762.3,2024.6,2327.6,2556.8,2985.2,3556.4,4091.3,4794.3,5446.0,5807.5,5862.7,6156.8,6432.6,6475.0,6176.3,6315.5,6844.8,7386.4,7790.5,8224.9,8672.3,9056.2,9492.3,9709.2,10387.7,11024.3,11752.6,12587.2,13480.3,14289.0,15401.7,16670.1,17923.1,20126.5,21354.9,23836.3,22905.9,23848.2,26059.7,27480.5,27277.9,29090.1,29232.0,27991.0,29163.1,30817.8,32046.1,33863.6,35940.5,36817.9
 "56000","Wyoming",7,SAINC51,52,"...","Population (persons) 1/","Number of persons",269000,277000,290000,291000,293000,290000,293000,307000,312000,314000,315000,320000,331000,337000,333000,336000,339000,332000,323000,322000,324000,329000,333795,340023,346863,353353,364548,380477,395446,411530,430897,451850,474185,491712,506400,510344,504895,499696,495633,476966,465103,458373,453690,459260,466251,473081,480283,485160,488167,489451,490787,491780,494300,494657,500017,503453,509106,514157,522667,534876,546043,559851,564405,566858,575497,580930,580949,583645,581983,576248,574801,575341,577605,579483,581381
 "56000","Wyoming",7,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1497,1585,1671,1836,1784,1804,1761,1825,1902,2017,2049,2123,2138,2223,2319,2327,2445,2574,2692,2871,3030,3285,3600,3954,4408,4987,5554,6118,6466,7254,8254,9054,10111,11076,11468,11488,12194,12873,13064,12949,13579,14933,16281,16963,17641,18332,18856,19565,19889,21223,22463,23898,25465,27252,28577,30592,32744,34859,38507,39925,43653,40914,42254,45972,47751,46956,50073,50085,48096,50609,53615,55699,58628,62022,63328
 "91000","New England",1,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",12697.9,12726.6,13988.9,15192.5,15872.4,16980.6,17539.3,18666.2,19930.4,21062.6,21293.2,22628.1,23374.5,24652.5,26070.8,27204.4,29597.2,31656.9,34082.4,36908.1,39357.8,42908.5,47054.9,50832.9,54290.9,59576.8,64469.5,70510.0,76010.8,83051.5,91662.4,101699.8,114610.5,127151.6,139334.3,152358.3,171272.8,183949.0,197588.7,212244.2,237358.6,254164.8,262419.5,268127.3,282668.9,292140.3,304072.4,319480.2,333229.7,349815.3,371863.0,392964.7,426869.7,454004.3,473263.6,488753.7,514297.1,528408.1,563754.6,588784.4,623543.8,640227.4,663095.4,680300.2,700702.0,685415.8,712214.7,743822.5,769497.4,801178.1,844397.1,880863.7,941386.8,987095.1,984515.8
 "91000","New England",1,SAINC51,52,"...","Population (persons) 1/","Number of persons",9232000,9379000,9316000,9289000,9358000,9628000,9833000,9871000,9928000,10030000,10219000,10437000,10532000,10666000,10800000,10986000,11186000,11329000,11430000,11562000,11637000,11735000,11878088,11996218,12087834,12147736,12156540,12176402,12207302,12257357,12302714,12345269,12371656,12435782,12467917,12544350,12641838,12740544,12833004,12951233,13084523,13181740,13229502,13247630,13271045,13334364,13396380,13472634,13554814,13642197,13733828,13837653,13949721,14041043,14122441,14182454,14206683,14216656,14245540,14279205,14340115,14403575,14476185,14564200,14650420,14731535,14816797,14869837,14926033,14993799,15053190,15089460,15074473,15121745,15129548
