GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "25000","Massachusetts",1,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",3853.4,3578.6,3254.4,2648.8,2430.4,2658.8,2835.6,3155.6,3235.7,2980.1,3197.2,3422.4,4053.7,4831.7,5544.0,5801.1,5957.5,6452.2,6688.5,7159.4,7102.5,7896.4,8642.8,9041.1,9582.9,9688.1,10329.2,10959.6,11582.9,11835.9,12630.4,13147.2,13813.8,14596.6,15203.4,16233.1,17319.7,18650.1,20260.5,22126.5,24041.9,25961.4,27742.0,29977.9,32574.1,35182.2,37801.8,40688.8,44297.9,48938.7,54486.4,61411.9,68412.2,75002.1,81459.4,91789.3,99275.1,107091.8,115602.4,127633.8,135075.6,139212.6,141495.4,148383.5,154231.9,162007.8,171515.9,182243.8,193168.9,205509.2,219633.3,244147.4,254058.1,252959.5,257918.0,270865.5,282138.1,303265.4,319407.0,333450.5,330773.4,346269.9,363076.3,376591.2,379250.4,396488.7,422547.6,438598.5,459778.7,483954.4,507712.7,541420.5,583363.1,590400.3
 "25000","Massachusetts",1,SAINC1,2,"...","Population (persons) 1/","Number of persons",4229000,4250000,4248000,4259000,4282000,4305000,4343000,4355000,4358000,4365000,4347000,4318000,4400000,4386000,4277000,4361000,4310000,4536000,4589000,4674000,4741000,4686000,4654000,4650000,4806000,4910000,4882000,4891000,4929000,5010000,5117000,5160000,5219000,5263000,5344000,5448000,5502000,5535000,5594000,5618000,5650000,5703706,5738589,5762122,5783809,5776992,5762138,5748868,5744097,5742923,5746188,5746075,5768685,5771222,5799405,5840774,5880734,5902677,5935205,5979983,6015478,6022639,6018470,6028709,6060569,6095241,6141445,6179756,6226058,6271838,6317345,6361104,6397634,6417206,6422565,6412281,6403290,6410084,6431559,6468967,6517613,6569537,6629863,6692712,6756583,6819480,6865334,6908516,6958374,6994054,7016618,6995729,6989690,6981974
 "25000","Massachusetts",1,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",911,842,766,622,568,618,653,725,742,683,736,793,921,1102,1296,1330,1382,1422,1458,1532,1498,1685,1857,1944,1994,1973,2116,2241,2350,2362,2468,2548,2647,2773,2845,2980,3148,3369,3622,3938,4255,4552,4834,5203,5632,6090,6560,7078,7712,8522,9482,10688,11859,12996,14046,15715,16881,18143,19477,21343,22455,23115,23510,24613,25448,26579,27928,29490,31026,32767,34767,38381,39711,39419,40158,42242,44061,47311,49662,51546,50751,52708,54764,56269,56130,58141,61548,63487,66076,69195,72359,77393,83461,84561
 "26000","Michigan",3,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",3796.8,3178.9,2593.3,1885.8,1661.4,2179.6,2571.8,3035.3,3415.4,2904.5,3239.9,3632.4,4560.3,5875.4,7401.3,7659.1,7335.4,7861.8,8951.9,9697.7,9642.4,11002.6,12319.1,13190.5,14991.5,14618.4,16236.0,16948.9,17440.9,17119.5,18126.0,18884.0,18957.0,20319.3,21691.5,23774.2,26375.2,28764.1,29991.8,33160.6,36067.9,37361.7,40644.0,45132.0,50382.9,53913.2,57745.1,64457.8,72465.6,80772.9,88473.2,94701.8,101183.6,104753.9,111587.4,123022.2,133511.6,141960.4,147028.8,157389.8,169457.8,177358.2,181544.4,192090.2,202230.8,217482.0,229978.8,241755.1,253075.7,268711.9,282128.9,301060.4,306670.4,306427.1,313961.0,322698.4,329235.3,336842.6,346731.9,356356.2,339100.0,352074.3,372954.2,387339.2,390857.9,407267.0,429284.9,441557.2,454894.8,474208.0,489493.1,531530.2,568132.0,572325.1
 "26000","Michigan",3,SAINC1,2,"...","Population (persons) 1/","Number of persons",4795000,4834000,4798000,4780000,4780000,4798000,4838000,4889000,4968000,5056000,5156000,5315000,5468000,5552000,5396000,5459000,5468000,5874000,6075000,6213000,6332000,6407000,6497000,6650000,6822000,7066000,7285000,7467000,7569000,7667000,7767000,7834000,7893000,7933000,8058000,8187000,8357000,8512000,8630000,8696000,8781000,8896558,8971835,9024681,9071764,9109374,9107840,9117481,9157247,9201953,9248814,9255553,9209287,9115196,9047764,9049454,9076287,9127774,9187484,9218002,9253298,9311319,9400446,9479065,9540114,9597737,9676211,9758645,9809051,9847942,9897116,9952450,9991120,10015710,10041152,10055315,10051137,10036081,10001284,9946889,9901591,9880076,9895488,9920751,9947308,9974630,9987137,10016980,10049868,10070610,10078236,10069577,10037504,10034113
 "26000","Michigan",3,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",792,658,540,395,348,454,532,621,687,574,628,683,834,1058,1372,1403,1342,1338,1474,1561,1523,1717,1896,1984,2198,2069,2229,2270,2304,2233,2334,2411,2402,2561,2692,2904,3156,3379,3475,3813,4107,4200,4530,5001,5554,5918,6340,7070,7913,8778,9566,10232,10987,11492,12333,13594,14710,15553,16003,17074,18313,19048,19312,20265,21198,22660,23767,24773,25800,27286,28506,30250,30694,30595,31267,32092,32756,33563,34669,35826,34247,35635,37689,39043,39293,40830,42984,44081,45264,47088,48569,52786,56601,57038
 "27000","Minnesota",4,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",1528.9,1409.5,1194.0,956.4,829.2,968.1,1219.3,1294.6,1477.3,1357.2,1432.5,1460.8,1676.0,2126.7,2455.1,2553.6,2834.3,3265.3,3554.7,4161.9,3918.1,4336.1,4800.1,5000.3,5278.3,5442.2,5765.5,6040.2,6411.5,6772.7,7034.7,7471.7,7853.4,8277.7,8779.4,9131.5,10087.6,10933.5,11750.3,12934.0,14388.0,15708.8,16766.0,18229.3,21370.2,23011.8,24891.1,26907.1,30292.7,33988.9,37791.8,42010.5,46515.7,49837.6,52590.3,59598.9,63324.0,66976.2,71215.9,75348.5,82290.3,87487.0,90311.7,96932.7,99872.6,107011.9,113162.9,121958.5,128932.8,140269.1,147376.2,159595.4,166509.0,170085.2,177862.3,188674.9,193583.8,203249.5,215185.4,225533.5,216335.4,225971.6,241599.5,255427.7,257507.8,270190.2,282988.0,288866.6,301749.0,317564.8,329115.6,349887.4,381789.1,393569.0
 "27000","Minnesota",4,SAINC1,2,"...","Population (persons) 1/","Number of persons",2572000,2576000,2614000,2646000,2673000,2695000,2717000,2734000,2746000,2753000,2771000,2790000,2719000,2662000,2572000,2523000,2534000,2737000,2796000,2868000,2935000,2997000,3010000,3030000,3050000,3113000,3172000,3240000,3274000,3313000,3366000,3425000,3470000,3513000,3531000,3558000,3592000,3617000,3659000,3703000,3758000,3815249,3851901,3866878,3885164,3898450,3925793,3956602,3979844,4004676,4038150,4085017,4111733,4131450,4141458,4157704,4184301,4205213,4235136,4296163,4338056,4389857,4440859,4495572,4555954,4610355,4660180,4712827,4763390,4813412,4873481,4933692,4982796,5018935,5053572,5087713,5119598,5163555,5207203,5247018,5281203,5312113,5352572,5388297,5430428,5473353,5509714,5556226,5605384,5650149,5686733,5709852,5711471,5717184
 "27000","Minnesota",4,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",594,547,457,361,310,359,449,474,538,493,517,524,616,799,955,1012,1119,1193,1271,1451,1335,1447,1595,1650,1731,1748,1818,1864,1958,2044,2090,2182,2263,2356,2486,2566,2808,3023,3211,3493,3829,4117,4353,4714,5500,5903,6340,6801,7612,8487,9359,10284,11313,12063,12698,14335,15134,15927,16815,17539,18969,19929,20337,21562,21921,23211,24283,25878,27067,29141,30240,32348,33417,33889,35195,37084,37812,39362,41325,42983,40963,42539,45137,47404,47419,49365,51362,51990,53832,56205,57874,61278,66846,68840
 "28000","Mississippi",5,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",552.9,396.0,337.6,244.9,257.1,342.6,358.9,460.9,458.3,417.0,436.4,461.2,690.3,1006.2,1246.2,1360.4,1330.0,1281.2,1410.5,1655.5,1481.7,1697.1,1872.4,1981.1,2009.2,1952.9,2203.1,2245.7,2272.1,2462.1,2726.4,2763.8,2996.9,3132.5,3442.4,3563.3,3868.6,4217.4,4563.4,4993.3,5540.7,6077.0,6737.1,7677.4,8779.0,9648.1,10462.8,11877.6,13222.2,14721.6,16636.7,18102.7,20328.9,21461.8,22458.0,24513.9,25815.0,26776.3,28256.1,30286.1,32710.7,34436.5,36310.8,39042.6,41568.6,44969.5,47565.2,50455.3,53370.6,56581.1,58494.4,61604.9,65064.1,66326.2,69011.9,73054.9,77635.0,80835.7,86187.0,90602.5,89414.0,92714.4,96643.4,99732.8,101472.1,103442.7,104772.2,106355.5,109132.8,111917.8,116256.3,125760.5,137381.7,136330.2
 "28000","Mississippi",5,SAINC1,2,"...","Population (persons) 1/","Number of persons",1998000,2006000,1994000,2004000,2031000,2050000,2061000,2072000,2086000,2127000,2168000,2176000,2188000,2204000,2255000,2119000,2079000,2072000,2108000,2076000,2085000,2176000,2163000,2152000,2105000,2064000,2060000,2086000,2088000,2086000,2138000,2182000,2206000,2243000,2244000,2241000,2246000,2245000,2228000,2219000,2220000,2221128,2265529,2307291,2349802,2378603,2399924,2430324,2459810,2488033,2507967,2525342,2539032,2556776,2567719,2578053,2588103,2593596,2588545,2580349,2574272,2578897,2598733,2623734,2655100,2688992,2722659,2748085,2777004,2804834,2828408,2848353,2852994,2858681,2868312,2889010,2905943,2904978,2928350,2947806,2958774,2970366,2977897,2982342,2986574,2987621,2984959,2984317,2983393,2974618,2968981,2958141,2949586,2940057
 "28000","Mississippi",5,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",277,197,169,122,127,167,174,222,220,196,201,212,316,457,553,642,640,618,669,797,711,780,866,921,955,946,1069,1077,1088,1180,1275,1267,1359,1397,1534,1590,1722,1879,2048,2250,2496,2736,2974,3327,3736,4056,4360,4887,5375,5917,6634,7168,8007,8394,8746,9509,9974,10324,10916,11737,12707,13353,13973,14881,15656,16724,17470,18360,19219,20173,20681,21628,22806,23202,24060,25287,26716,27827,29432,30736,30220,31213,32454,33441,33976,34624,35100,35638,36580,37624,39157,42513,46577,46370
 "29000","Missouri",4,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",2241.6,2042.5,1815.3,1366.8,1261.9,1392.8,1597.7,1775.7,1926.6,1799.6,1907.4,1969.4,2465.8,3134.1,3619.9,3850.1,4030.8,4509.6,4732.5,5295.9,5171.7,5699.8,6319.8,6680.4,7087.0,7139.9,7645.6,8065.0,8296.0,8828.8,9350.2,9629.7,9955.3,10488.7,11002.3,11619.6,12634.8,13535.8,14407.4,15949.9,16912.5,18479.5,19938.9,21682.2,24089.7,25774.7,28212.7,30912.0,34252.4,38129.7,42514.3,46138.5,51479.8,55043.8,58776.9,65105.0,69704.0,73379.1,77025.5,82057.1,87941.7,91896.5,96075.0,102078.1,106723.4,113256.6,119399.8,126394.2,134117.8,140839.7,146172.5,156202.1,161531.2,165389.8,171593.2,180453.8,186770.9,197834.1,207411.3,219922.0,216424.5,221760.2,230858.3,240967.8,242493.0,250783.7,259350.0,267048.6,273774.2,286084.3,297349.1,320592.9,345961.2,357194.7
 "29000","Missouri",4,SAINC1,2,"...","Population (persons) 1/","Number of persons",3622000,3646000,3711000,3746000,3773000,3784000,3798000,3801000,3794000,3781000,3783000,3786000,3815000,3829000,3694000,3556000,3513000,3759000,3846000,3844000,3882000,3964000,4015000,3972000,4020000,4066000,4134000,4163000,4189000,4186000,4258000,4326000,4349000,4357000,4392000,4442000,4467000,4523000,4539000,4568000,4640000,4684768,4722703,4753234,4774601,4785391,4795383,4823554,4845042,4871171,4889327,4921966,4932069,4929456,4943735,4975276,5000260,5023055,5056702,5081737,5095844,5128880,5170800,5217101,5271175,5324497,5378247,5431553,5481193,5521765,5561948,5607285,5641142,5674825,5709403,5747741,5790300,5842704,5887612,5923916,5961088,5996166,6011569,6026727,6044003,6060459,6077057,6093349,6113669,6128594,6143406,6153998,6169823,6177957
 "29000","Missouri",4,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",619,560,489,365,334,368,421,467,508,476,504,520,646,819,980,1083,1147,1200,1230,1378,1332,1438,1574,1682,1763,1756,1849,1937,1980,2109,2196,2226,2289,2407,2505,2616,2828,2993,3174,3492,3645,3945,4222,4562,5045,5386,5883,6409,7070,7828,8695,9374,10438,11166,11889,13086,13940,14608,15232,16147,17258,17917,18580,19566,20247,21271,22201,23270,24469,25506,26281,27857,28634,29144,30054,31396,32256,33860,35228,37124,36306,36984,38402,39983,40121,41380,42677,43826,44781,46680,48401,52095,56073,57818
 "30000","Montana",7,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",310.3,270.0,208.8,180.6,161.8,198.9,261.2,265.0,284.6,284.2,294.4,315.7,384.3,469.6,557.9,558.0,578.2,673.1,784.3,887.6,815.3,995.3,1092.8,1117.0,1134.9,1127.6,1230.2,1293.0,1356.7,1414.3,1392.4,1451.3,1454.6,1701.3,1691.6,1727.5,1856.3,1989.5,2029.1,2128.3,2350.5,2604.2,2787.3,3230.3,3745.2,4069.9,4478.7,4806.5,5197.9,6090.5,6549.4,7215.7,8194.4,8632.6,9082.3,9594.0,9735.9,10122.8,10355.1,10679.8,11763.6,12379.2,13216.6,14009.3,15154.0,15574.4,16400.0,17173.6,17910.2,19125.7,19496.9,20770.5,21685.2,22350.3,24015.2,26072.2,28052.0,30362.7,32646.8,34730.5,33926.6,35670.9,38082.7,40436.9,40786.0,42901.4,44583.3,45283.3,48003.3,50352.0,53393.0,58208.8,64542.1,68477.0
 "30000","Montana",7,SAINC1,2,"...","Population (persons) 1/","Number of persons",524000,539000,540000,540000,541000,545000,550000,554000,554000,552000,555000,558000,543000,521000,483000,471000,477000,514000,530000,542000,569000,593000,596000,602000,616000,624000,636000,656000,667000,666000,669000,679000,696000,698000,703000,706000,706000,707000,701000,700000,694000,697172,711037,719138,727389,737203,749208,758521,771354,784043,789167,788752,795325,803984,814029,820904,822320,813738,805064,800200,799634,800204,809680,825770,844761,861306,876553,886254,889865,892431,897507,903773,906961,911667,919630,930009,940102,952692,964706,976415,983982,990863,998188,1005385,1015933,1024998,1034413,1045648,1057982,1066542,1075462,1087075,1106227,1122867
 "30000","Montana",7,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",592,501,387,334,299,365,475,478,514,515,530,566,708,901,1155,1185,1212,1309,1480,1638,1433,1678,1834,1855,1842,1807,1934,1971,2034,2124,2081,2137,2090,2437,2406,2447,2629,2814,2895,3040,3387,3735,3920,4492,5149,5521,5978,6337,6739,7768,8299,9148,10303,10737,11157,11687,11840,12440,12862,13346,14711,15470,16323,16965,17939,18082,18710,19378,20127,21431,21723,22982,23910,24516,26114,28034,29839,31870,33841,35569,34479,36000,38152,40220,40146,41855,43100,43306,45373,47211,49647,53546,58344,60984
 "31000","Nebraska",4,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",803.0,704.1,566.1,419.4,378.6,364.7,556.2,535.8,554.0,532.8,525.7,578.6,697.6,1024.8,1271.2,1336.9,1448.0,1490.8,1607.0,1955.0,1771.6,2100.7,2193.5,2355.8,2247.0,2403.0,2326.2,2399.5,2782.6,2914.8,2950.0,3140.3,3214.3,3493.5,3591.0,3691.4,4060.9,4360.3,4512.7,4815.3,5379.3,5798.4,6368.8,7052.5,8225.7,8565.1,9766.4,10217.4,11073.1,12810.9,13835.0,14766.4,17139.1,18416.0,19059.9,21199.0,22345.0,22995.3,23979.7,25708.4,27277.1,29237.9,30344.0,32191.2,33258.8,35389.6,37383.3,40706.8,41958.2,44747.0,46824.4,49570.3,51911.8,52804.3,56102.2,58597.2,60598.1,63317.2,68098.6,72377.3,71459.7,75194.1,84096.1,86235.9,86022.2,91084.5,94681.7,93559.7,95823.7,100067.8,104489.9,111347.5,123080.5,126473.5
 "31000","Nebraska",4,SAINC1,2,"...","Population (persons) 1/","Number of persons",1375000,1380000,1384000,1386000,1385000,1382000,1375000,1358000,1339000,1326000,1318000,1316000,1272000,1245000,1235000,1214000,1210000,1256000,1266000,1265000,1302000,1327000,1316000,1311000,1318000,1340000,1374000,1397000,1394000,1383000,1397000,1417000,1446000,1464000,1476000,1482000,1471000,1456000,1457000,1467000,1474000,1487963,1504208,1518293,1528517,1537809,1541440,1548901,1554466,1560826,1564356,1572296,1578517,1581776,1584293,1588638,1584661,1574328,1566544,1571477,1574858,1581660,1595919,1611687,1625590,1639041,1656992,1673740,1686418,1695816,1704764,1713820,1719836,1728292,1738643,1749370,1761497,1772693,1783440,1796378,1812683,1830158,1843774,1858886,1873369,1889916,1904449,1921360,1934360,1945367,1954927,1962642,1963554,1967923
 "31000","Nebraska",4,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",584,510,409,303,273,264,405,395,414,402,399,440,548,823,1029,1101,1197,1187,1269,1545,1361,1583,1667,1797,1705,1793,1693,1718,1996,2108,2112,2216,2223,2386,2433,2491,2761,2995,3097,3282,3649,3897,4234,4645,5382,5570,6336,6597,7123,8208,8844,9392,10858,11643,12031,13344,14101,14606,15307,16359,17320,18486,19014,19974,20460,21592,22561,24321,24880,26387,27467,28924,30184,30553,32268,33496,34401,35718,38184,40291,39422,41086,45611,46391,45918,48195,49716,48695,49538,51439,53450,56733,62682,64268
 "32000","Nevada",8,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",78.6,76.7,62.5,53.5,47.9,54.9,66.7,85.3,79.8,82.4,92.5,101.9,122.2,221.3,235.6,236.6,243.7,259.0,266.9,282.6,293.2,338.4,388.9,454.8,502.0,541.4,629.8,658.6,707.0,747.7,818.0,896.1,993.1,1185.8,1330.0,1443.1,1545.0,1630.4,1731.8,2013.6,2278.6,2560.4,2860.4,3196.8,3630.1,4025.2,4544.0,5170.5,5977.9,7225.7,8372.0,9681.4,10998.2,11752.7,12530.8,13634.3,14791.3,15979.1,17407.0,19826.3,22328.9,25039.2,27543.6,30459.9,32932.9,36442.3,40075.5,44336.7,48450.2,54217.2,58623.6,64312.6,68026.7,69952.7,74518.4,82524.7,92194.1,99485.1,103706.0,102535.9,96982.8,100750.4,104596.4,108696.1,108914.4,115514.1,125088.6,129879.1,138847.0,148408.1,159292.9,170269.2,192006.1,197290.9
 "32000","Nevada",8,SAINC1,2,"...","Population (persons) 1/","Number of persons",90000,92000,94000,96000,96000,98000,100000,101000,103000,105000,107000,113000,122000,139000,152000,155000,147000,145000,149000,156000,157000,162000,168000,181000,195000,213000,237000,250000,260000,269000,279000,291000,315000,352000,397000,426000,444000,446000,449000,464000,480000,493223,519989,546736,568910,596713,619847,646823,678134,719345,765121,810215,847656,881538,901978,924921,951032,980614,1023374,1075023,1137382,1220695,1296171,1351367,1411215,1499298,1581578,1666320,1764104,1853191,1934718,2018741,2098399,2173791,2248850,2346222,2432143,2522658,2601072,2653630,2684665,2701967,2710520,2739941,2770049,2809771,2857017,2905604,2955631,3011627,3068943,3115648,3146402,3177772
 "32000","Nevada",8,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",874,834,665,557,499,560,667,845,775,785,864,902,1001,1592,1550,1526,1658,1786,1791,1811,1868,2089,2315,2513,2574,2542,2657,2634,2719,2780,2932,3079,3153,3369,3350,3388,3480,3656,3857,4340,4747,5191,5501,5847,6381,6746,7331,7994,8815,10045,10942,11949,12975,13332,13893,14741,15553,16295,17009,18443,19632,20512,21250,22540,23337,24306,25339,26608,27464,29256,30301,31858,32418,32180,33136,35173,37907,39437,39870,38640,36125,37288,38589,39671,39319,41112,43783,44700,46977,49278,51905,54650,61024,62085
 "33000","New Hampshire",1,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",321.3,301.9,263.3,203.8,200.5,230.3,242.2,260.6,274.3,260.6,277.4,288.2,353.4,419.8,462.1,497.6,528.3,578.3,627.8,682.2,691.2,730.4,813.7,862.5,925.5,967.5,1041.2,1104.2,1181.4,1203.3,1309.9,1382.9,1456.1,1556.9,1624.7,1746.9,1883.8,2064.0,2254.8,2491.0,2781.3,2965.7,3220.1,3562.0,4013.3,4417.2,4802.3,5436.0,6146.4,7090.7,8112.5,9281.8,10505.8,11561.6,12714.4,14352.9,15831.0,17499.7,19284.8,21307.5,22825.3,23005.0,23818.2,24951.9,25765.2,27503.1,29176.0,30892.6,33286.1,36597.5,38930.2,43796.1,46179.9,46972.3,47833.0,50733.0,52464.3,56084.9,58305.5,60153.8,59381.5,61880.9,64888.9,67318.1,67121.8,69630.5,72779.6,75229.0,78661.0,82353.7,87706.3,93582.0,100196.8,103121.9
 "33000","New Hampshire",1,SAINC1,2,"...","Population (persons) 1/","Number of persons",467000,466000,470000,474000,477000,480000,481000,481000,481000,485000,490000,492000,491000,482000,461000,460000,464000,495000,509000,520000,533000,532000,529000,535000,547000,554000,557000,566000,572000,581000,596000,609000,618000,632000,649000,663000,676000,681000,697000,709000,724000,741932,762173,781699,801824,817073,830025,847025,871860,893974,911893,924250,936621,947720,958134,976863,996753,1025054,1054289,1082576,1104523,1112384,1109929,1117784,1129458,1142560,1157561,1174719,1189425,1205940,1222014,1239882,1255517,1269089,1279840,1290121,1298492,1308389,1312540,1315906,1316102,1317094,1321886,1327287,1331050,1339224,1343633,1351059,1358984,1364875,1371834,1378587,1387505,1395231
 "33000","New Hampshire",1,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",688,648,560,430,420,480,504,542,570,537,566,586,720,871,1002,1082,1139,1168,1233,1312,1297,1373,1538,1612,1692,1746,1869,1951,2065,2071,2198,2271,2356,2464,2503,2635,2787,3031,3235,3513,3842,3997,4225,4557,5005,5406,5786,6418,7050,7932,8896,10043,11217,12199,13270,14693,15883,17072,18292,19682,20665,20681,21459,22323,22812,24071,25205,26298,27985,30348,31857,35323,36782,37013,37374,39324,40404,42866,44422,45713,45119,46983,49088,50719,50428,51993,54166,55681,57882,60338,63934,67883,72214,73910
 "34000","New Jersey",2,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",3673.7,3461.9,3054.6,2443.2,2171.3,2363.9,2578.6,2920.2,3079.3,2888.0,3125.9,3463.8,4122.8,5112.0,6116.9,6572.8,6632.3,6971.3,7352.3,7960.2,8014.2,8866.3,10131.7,10985.8,11828.8,12040.2,12773.2,13863.5,14771.6,14608.8,15708.1,16552.9,17395.7,18718.6,19646.8,21063.7,22629.1,24502.9,26394.0,28967.0,32504.2,35294.5,38078.1,41394.9,45063.2,48945.2,52877.7,57408.9,62802.1,69699.1,77369.0,87084.5,97168.4,104981.0,113460.8,125385.4,134484.9,143990.7,154710.5,170480.9,182884.1,192170.9,196169.7,210398.5,217404.1,225066.9,238901.9,252630.7,268793.4,286580.2,299723.8,329591.8,341308.9,345988.7,354097.7,369770.9,382749.3,410264.9,435048.7,449545.4,436271.4,448931.1,469252.9,484600.0,488591.3,509357.6,530303.1,545301.7,566237.1,591910.4,624819.8,657894.4,705095.2,714990.2
 "34000","New Jersey",2,SAINC1,2,"...","Population (persons) 1/","Number of persons",3989000,4068000,4120000,4120000,4107000,4089000,4085000,4084000,4088000,4100000,4129000,4175000,4255000,4314000,4206000,4171000,4122000,4505000,4628000,4774000,4889000,4872000,5006000,5125000,5229000,5360000,5502000,5615000,5737000,5890000,6015000,6103000,6265000,6376000,6531000,6660000,6767000,6851000,6928000,7005000,7095000,7190282,7281935,7336538,7335240,7335227,7341417,7344079,7342027,7356414,7373048,7376330,7407471,7430970,7467784,7515474,7565530,7622161,7670741,7712333,7726086,7762963,7814676,7880508,7948915,8014306,8083242,8149596,8218808,8287418,8359592,8430621,8492671,8552643,8601402,8634561,8651974,8661679,8677885,8711090,8755602,8809058,8876959,8933292,8984801,9033845,9076577,9119862,9174898,9218858,9258804,9271689,9267961,9261699
 "34000","New Jersey",2,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",921,851,741,593,529,578,631,715,753,704,757,830,969,1185,1454,1576,1609,1547,1589,1667,1639,1820,2024,2144,2262,2246,2322,2469,2575,2480,2611,2712,2777,2936,3008,3163,3344,3577,3810,4135,4581,4909,5229,5642,6143,6673,7203,7817,8554,9475,10493,11806,13118,14127,15193,16684,17776,18891,20169,22105,23671,24755,25103,26699,27350,28083,29555,30999,32705,34580,35854,39095,40189,40454,41167,42825,44238,47366,50133,51606,49828,50962,52862,54247,54380,56383,58425,59793,61716,64206,67484,70957,76079,77199
 "35000","New Mexico",6,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",170.2,142.0,125.0,91.9,94.6,113.6,139.4,167.6,182.2,173.3,186.3,200.3,240.3,333.5,427.8,477.7,514.6,532.1,597.4,697.9,765.2,868.1,1010.9,1107.0,1161.0,1188.0,1288.2,1390.1,1559.8,1729.5,1858.6,1911.5,2000.3,2079.0,2150.3,2273.3,2412.1,2534.7,2620.0,2836.9,3143.7,3499.8,3872.4,4353.3,4881.8,5487.3,6267.9,6987.4,7819.8,8947.8,10087.3,11324.7,12789.8,14010.6,15086.7,16451.1,17812.0,18512.0,19235.8,20380.1,21827.3,23292.2,24953.5,26778.3,28793.3,30728.2,33016.9,34664.7,36399.5,38233.1,38915.1,41922.3,44958.8,46821.7,49019.7,52099.7,55540.8,59713.7,63243.6,67462.4,67011.8,69499.8,73017.7,74610.8,73079.8,77266.0,79130.8,80782.3,82354.1,86179.5,91139.6,98783.2,108248.3,110303.0
 "35000","New Mexico",6,SAINC1,2,"...","Population (persons) 1/","Number of persons",420000,427000,436000,441000,449000,461000,475000,489000,503000,513000,523000,531000,505000,508000,533000,526000,530000,562000,582000,604000,644000,689000,717000,735000,756000,763000,785000,806000,847000,886000,919000,954000,965000,979000,989000,1006000,1012000,1007000,1000000,994000,1011000,1023206,1053258,1077815,1104225,1129568,1162682,1195162,1225245,1251848,1280539,1309400,1332747,1363822,1394362,1416719,1438360,1462728,1478519,1490336,1503901,1521574,1555305,1595442,1636453,1682398,1720394,1752326,1774839,1793484,1808082,1821204,1831690,1855309,1877574,1903808,1932274,1962137,1990070,2010662,2036802,2064892,2082110,2090254,2096509,2095037,2096003,2099630,2101053,2103101,2110146,2118390,2116677,2113344
 "35000","New Mexico",6,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",405,333,287,208,211,246,293,343,362,338,356,377,476,656,803,908,971,947,1026,1156,1188,1260,1410,1506,1536,1557,1641,1725,1842,1952,2022,2004,2073,2124,2174,2260,2383,2517,2620,2854,3109,3420,3677,4039,4421,4858,5391,5846,6382,7148,7877,8649,9597,10273,10820,11612,12384,12656,13010,13675,14514,15308,16044,16784,17595,18265,19191,19782,20509,21318,21523,23019,24545,25237,26108,27366,28744,30433,31780,33552,32901,33658,35069,35695,34858,36880,37753,38475,39197,40977,43191,46631,51141,52194
