,Geography,Geographic Area Name,Total population,Male,Female,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),18 years and over,21 years and over,65 years and over,One race,Two or more races,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some other race,Hispanic or Latino (of any race),Not Hispanic or Latino,Total housing units_x,YEAR,Total households,Households with one or more people under 18 years,Households with one or more people 65 years and over,Average household size,Males 15 years and over,"Never married, Males 15 years and over","Now married, except separated, Males 15 years and over","Separated, Males 15 years and over","Widowed, Males 15 years and over","Divorced, Males 15 years and over",Females 15 years and over,"Never married, Females 15 years and over","Now married, except separated, Females 15 years and over","Separated, Females 15 years and over","Widowed, Females 15 years and over","Divorced, Females 15 years and over",Population 3 years and over enrolled in school,Population 25 years and over,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree,Native,Foreign born,Language other than English,Population 16 years and over,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Civilian employed population 16 years and over,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations",Median family income (dollars),Mean family income (dollars),Per capita income (dollars),Civilian noninstitutionalized population,With health insurance coverage,With private health insurance,With public coverage,No health insurance coverage,Total housing units_y,Occupied housing units,Vacant housing units,Homeowner vacancy rate,Rental vacancy rate,Median rooms,"Median (dollars), Value",Owner-occupied units,Housing units with a mortgage,Housing units without a mortgage,"Median (dollars), Rent",No rent paid
150,0400000US19,Iowa,3047646,1507335,1540311,198875,200624,201194,217622,215702,382625,366342,435145,202207,171866,226947,154738,73759,38.0,2322284,2180385,455444,2991601,56045,2846133,113518,29127,64532,2912,51283,151027,2896619,1337410,2012,1223509,376074,310170,2.41,1200224,375129,664534,12299,30955,117307,1246729,308068,653964,17240,126515,140942,808672,2013629,74662,112971,666739,441428,207885,353091,156853,2915316,132330,202887,2405664,1651480,1649007,1557331,91676,2473,754184,1557331,524386,258756,374917,148358,250914,64772,78040,26545,3001335,2739108,2300286,871595,262227,1337410,1223509,113901,1.9,6.4,5.9,123000,888331,556168,332163,655,22991
151,0400000US19,Iowa,3078116,1526116,1552000,196675,203636,202629,214364,221870,389330,363234,422481,208213,185706,240304,153423,76251,38.0,2352724,2211400,469978,3019895,58221,2867604,123064,27805,71725,3622,46479,163110,2915006,1348151,2013,1226547,374573,315091,2.42,1208672,382112,661831,13086,31550,120093,1252141,313752,651533,18204,126099,142553,811848,2026719,72508,110553,666371,440519,215049,359520,162199,2925492,137061,207588,2420102,1650140,1647943,1553030,94913,2197,769962,1553030,527821,259384,371505,146452,247868,65802,79574,27027,3016863,2757233,2291465,898794,259630,1341001,1226547,114454,1.8,6.3,5.9,124300,885942,550838,335104,670,22810
152,0400000US19,Iowa,3062553,1516152,1546401,197610,202133,201997,216113,217981,386455,363229,430040,206351,178920,232799,153334,75591,38.1,2337531,2194765,461724,3004324,58229,2857663,118326,27977,66819,3096,50660,157711,2904842,1341001,2014,1232228,374628,322108,2.42,1217529,388027,662761,12790,31615,122336,1257647,317239,655021,18310,124814,142263,812470,2038942,71083,106989,662847,439849,220869,366812,170493,2934406,143710,212784,2434242,1653714,1651906,1562492,89414,1808,780528,1562492,536702,258198,369512,147530,250550,66829,81424,27621,3033245,2786083,2292024,924270,247162,1348151,1232228,115923,1.7,6.2,5.9,126300,884984,546451,338533,689,22775
153,0400000US19,Iowa,3106589,1542988,1563601,196868,204844,203643,215024,227370,391277,364624,406148,211948,194062,259860,153198,77723,38.0,2379075,2236616,490781,3045295,61294,2881780,133938,25590,80648,4195,45138,172707,2933882,1362619,2015,1236409,374145,329072,2.42,1225242,393040,662205,12713,32540,124744,1263718,323536,653894,18521,123973,143794,812755,2049344,68606,105938,660248,440810,227328,372434,173980,2947159,146367,215629,2447401,1656968,1655245,1573510,81735,1723,790433,1573510,542576,261689,367136,147292,254817,67466,82413,27950,3049107,2826406,2306715,954658,222701,1354264,1236409,117855,1.6,6.2,5.9,129200,883808,541161,342647,697,23227
154,0400000US19,Iowa,3093526,1534595,1558931,196570,204837,203159,214539,225077,389904,363791,414940,210063,190878,249287,153362,77119,38.1,2366903,2224979,479768,3032562,60964,2877408,127485,26907,76330,3729,46232,168230,2925296,1354264,2016,1242641,375056,337640,2.42,1232821,399743,662672,12329,32962,125115,1268413,327139,655394,18229,123221,144430,810892,2058840,65821,104145,656680,441134,231629,379649,179782,2955422,151167,218352,2459591,1664170,1662467,1587178,75289,1703,795421,1587178,554422,261576,364658,148783,257739,69419,85136,28872,3062954,2868244,2315976,989481,194710,1362619,1242641,119978,1.5,6.1,5.9,132800,883119,537848,345271,715,23384
155,0400000US19,Iowa,3132499,1554481,1578018,197430,204026,206158,214740,228772,393533,371017,389588,213388,200535,279689,156706,76917,38.1,2402467,2261495,513312,3066729,65770,2888739,144373,27462,91193,5384,44647,183296,2949203,1386722,2017,1251587,376231,344339,2.41,1237580,404063,664759,12198,33263,123297,1274175,329979,660922,18072,122767,142435,807407,2067914,66190,102455,651750,440583,234511,386963,185462,2961623,156479,223419,2470612,1670448,1668736,1599718,69018,1712,800164,1599718,564694,263453,363159,151391,257021,72270,88682,30063,3074216,2901798,2328596,1012824,172418,1376133,1251587,124546,1.5,6.2,5.9,137200,889285,541664,347621,740,23368
156,0400000US19,Iowa,3118102,1548035,1570067,196485,205125,204737,215037,228804,391056,367237,397965,213480,197150,269334,153914,77778,38.1,2389398,2247751,501026,3055368,62734,2882463,139653,26239,85899,4917,44943,178294,2939808,1376133,2018,1256855,375489,353298,2.41,1244222,410089,664169,11931,34281,123752,1280663,335810,659271,17140,122282,146160,802285,2081373,65482,101227,648137,441087,238423,395820,191197,2970627,161872,234065,2484354,1676339,1674697,1609481,65216,1642,808015,1609481,574880,264097,339553,153472,277479,74794,91704,31085,3088842,2936373,2337073,1046018,152469,1386722,1256855,129867,1.5,6.5,5.9,142300,894152,542373,351779,766,23345
157,0400000US19,Iowa,3139508,1558536,1580972,196427,203492,206175,213547,227082,395064,375627,380420,212305,203847,290141,158199,77182,38.2,2410771,2271425,525522,3072923,66585,2887990,149977,27712,92564,6346,45149,188311,2951197,1397087,2019,1265473,375451,362498,2.40,1249374,414019,663578,12531,34638,124608,1284040,339611,657723,16833,120528,149345,797393,2092785,63936,101578,648398,438917,242125,403801,194030,2973069,166439,243408,2492793,1678141,1676475,1613902,62573,1666,814652,1613902,585013,262868,333318,153908,278795,77099,94695,32176,3096125,2951518,2329732,1071155,144607,1397087,1265473,131614,1.4,6.5,5.9,147800,899223,544728,354495,789,23156
158,0400000US19,Iowa,3150011,1564436,1585575,195462,202924,207247,212565,226949,396791,381270,372676,212619,204107,300610,157434,79357,38.3,2421524,2282254,537401,3057032,92979,2894547,156107,28277,97896,6346,64824,194407,2955604,1407819,2020,1273941,375357,372275,2.40,1256179,424033,660053,12368,35088,124637,1288199,344259,661079,15670,117267,149924,785736,2104864,61329,97072,647371,433481,248496,415048,202067,2979686,170325,247344,2504540,1679440,1677262,1611524,65738,2178,825100,1611524,598690,255711,328437,154293,274393,79186,97161,33021,3106492,2960859,2319834,1092389,145633,1407819,1273941,133878,1.3,6.5,5.9,153900,906967,547418,359549,806,22360
159,0400000US19,Iowa,3179090,1590001,1589089,194570,204850,215162,219617,225007,394731,392662,371831,210808,209310,313218,153189,74135,38.3,2436915,2294157,540542,3055325,123765,2912885,162585,32815,100176,6994,94966,203048,2976042,1407100,2021,1275893,373278,376571,2.42,1276091,436994,664512,12700,34687,127198,1288417,355349,652793,15586,113013,151676,795981,2119884,59533,92847,648873,435426,253485,423852,205868,3005226,173864,255274,2523649,1689338,1686696,1620796,65900,2642,834311,1620796,609180,253347,326164,155994,276111,83979,102990,34817,3138332,2985816,2317568,1118938,152516,1407100,1275893,131207,1.2,6.4,5.9,160700,912969,551824,361145,845,21856
160,0400000US20,Kansas,2851183,1414881,1436302,202762,201354,198785,203758,206445,376319,348662,402410,182140,150280,192328,126111,59829,36.0,2129429,2002162,378268,2762488,88695,2514124,202415,61477,83116,3893,80559,298636,2552547,1233125,2012,1109391,366358,262854,2.50,1106715,345753,603597,13614,28057,115694,1141567,279202,592666,18518,106707,144474,788726,1838079,75185,113674,511212,448445,138189,359569,191805,2664659,186524,288507,2208363,1513938,1496139,1395634,100505,17799,694425,1395634,500319,232741,337471,140553,184550,64731,80888,26845,2791851,2439215,2062731,713673,352636,1233125,1109391,123734,2.0,7.0,5.8,127400,756782,485602,271180,715,23168
161,0400000US20,Kansas,2882946,1433243,1449703,202749,204229,199552,202736,211786,384162,345769,386309,189148,161447,207466,126343,61250,36.0,2157975,2029701,395059,2787916,95030,2543583,208418,62190,89848,4656,76727,316141,2566805,1240529,2013,1110440,365786,268267,2.51,1115311,350649,604232,13918,29186,117326,1146691,284832,590868,18837,106201,145953,794865,1850010,75823,112449,508652,452591,140680,363386,196429,2677007,191100,293918,2222215,1509187,1491412,1387071,104341,17775,713028,1387071,503116,232497,330358,138197,182903,65069,81598,26929,2808883,2451098,2052186,734721,357785,1235485,1110440,125045,2.0,7.0,5.8,128400,749737,473565,276172,732,23723
162,0400000US20,Kansas,2868107,1425049,1443058,202761,202977,200367,203366,208626,381456,346176,393937,186044,156145,199791,125261,61200,36.0,2143345,2015540,386252,2775632,92475,2531971,204720,62579,86473,4252,77332,308122,2559985,1235485,2014,1112335,365319,273911,2.52,1123431,356533,606058,13940,29898,117002,1152985,290762,593477,18226,104957,145563,795354,1861894,75119,111989,505960,451696,145245,370031,201854,2687052,195894,298625,2236421,1507003,1489787,1391836,97951,17216,729418,1391836,508334,233218,326044,137778,186462,65804,83035,27367,2824176,2480701,2062930,756193,343475,1240529,1112335,128194,2.0,7.3,5.8,129400,746789,464316,282473,748,23765
163,0400000US20,Kansas,2898292,1441912,1456380,198915,202836,200652,201440,215954,384327,345603,370189,193876,168973,226565,127315,61647,36.2,2176945,2048730,415527,2802262,96030,2556975,210276,60659,95785,5019,72762,327739,2570553,1248955,2015,1113472,363415,280462,2.53,1130950,364056,605888,13592,30032,117382,1157347,295515,592415,18199,105581,145637,795462,1869698,72669,110237,505583,452272,148723,374220,205994,2692705,200282,304369,2247842,1507080,1489651,1401197,88454,17429,740762,1401197,515070,234511,321905,139022,190689,66389,84265,27706,2833872,2515753,2080953,775942,318119,1244372,1113472,130900,1.9,7.4,5.9,132000,742564,455459,287105,757,23587
164,0400000US20,Kansas,2892987,1439862,1453125,200720,202503,201467,202699,215900,385319,345802,377705,192013,164564,216059,127281,60955,36.0,2169470,2040821,404295,2797622,95365,2551542,209987,61363,93239,5063,74298,323218,2569769,1244372,2016,1115858,360351,287650,2.53,1133995,365041,605397,13383,31044,119130,1161894,299076,594875,18268,105710,143965,789812,1878495,71161,110888,499895,449787,152963,380391,213410,2697523,200769,305392,2255916,1505247,1487918,1408918,79000,17329,750669,1408918,523135,235221,321104,137602,191856,68231,86732,28478,2839352,2541808,2098510,794054,297544,1248955,1115858,133097,1.8,7.5,5.9,135300,740343,449676,290667,775,22704
165,0400000US20,Kansas,2908776,1449413,1459363,194202,201400,200793,200544,217162,383220,350391,353237,192663,177387,245020,130787,61970,36.5,2193231,2066416,437777,2807732,101044,2553447,214553,62167,103141,5952,78091,340616,2568160,1266378,2017,1121943,360415,295841,2.52,1139682,370087,609196,13119,31433,115847,1164467,298897,599766,17507,105753,142544,783160,1886741,69770,109443,494849,445804,156529,389007,221339,2700040,203780,310871,2264633,1509484,1491054,1420045,71009,18430,755149,1420045,538249,234291,318417,137407,191681,70711,89979,29600,2843739,2569336,2118949,808712,274403,1259647,1121943,137704,1.8,7.7,5.9,139200,745441,447551,297890,801,21720
166,0400000US20,Kansas,2903820,1445980,1457840,196826,204193,198652,200120,217288,383984,348347,360925,193073,174139,235841,128388,62044,36.3,2185546,2059145,426273,2805405,98415,2556135,211369,61431,99696,5329,75666,334860,2568960,1259647,2018,1124549,357101,303418,2.52,1144526,375900,607731,12803,31448,116644,1167855,302196,600311,17321,104983,143044,778732,1894675,69212,106507,492819,442045,161016,394462,228614,2702093,206683,316812,2272565,1511705,1493698,1428660,65038,18007,760860,1428660,543697,237349,300794,137536,209284,73222,93587,30757,2849329,2592817,2131474,823948,256512,1266378,1124549,141829,1.8,7.9,5.9,145400,745845,445487,300358,831,21514
167,0400000US20,Kansas,2910652,1450697,1459955,191113,199946,200771,201044,215499,382955,353313,345213,190973,180498,254325,132595,62407,36.7,2199582,2071752,449327,2810095,100557,2548529,214879,61423,105946,6138,81647,345680,2564972,1273297,2019,1129227,355621,311944,2.51,1147946,378764,607325,12661,31834,117362,1170876,304855,600556,17577,105397,142491,772562,1902279,68104,104022,492807,437157,165119,400938,234132,2702807,207845,322588,2278846,1519790,1501455,1440453,61002,18335,759056,1440453,556334,238501,298266,137225,210127,75976,96737,31814,2851091,2600061,2138409,829218,251030,1273297,1129227,144070,1.8,7.8,5.9,151900,748123,444331,303792,850,20604
168,0400000US20,Kansas,2912619,1451919,1460700,188853,198299,199871,199839,213767,382380,357316,337998,190126,183253,263359,130837,66721,36.9,2206647,2080022,460917,2772574,140045,2548409,216216,62955,110231,6655,119043,351602,2561017,1280376,2020,1141985,353882,324145,2.48,1151163,380106,609788,13098,30821,117350,1174433,305858,604811,17095,102581,144088,758270,1911990,66244,99129,494226,435361,168417,410344,238269,2708590,204029,317558,2285921,1523349,1505433,1444074,61359,17916,762572,1444074,566197,235745,295151,136916,210065,77620,99062,32798,2853649,2604426,2140115,835621,249223,1280376,1141985,138391,1.6,7.6,6.0,157600,756309,443530,312779,863,20967
169,0400000US20,Kansas,2932099,1468152,1463947,185276,202756,204148,206145,211823,377981,366623,337255,187614,188450,273373,128191,62464,37.0,2217948,2088839,464028,2752643,179456,2556974,220038,67761,112323,6372,161254,362053,2570046,1272290,2021,1139738,351066,329132,2.51,1164547,390260,611960,13446,30231,118650,1175372,313049,595536,16893,100691,149203,769286,1921951,66387,94906,493339,435601,170483,415201,246034,2727023,205076,323217,2299477,1530430,1512063,1450216,61847,18367,769047,1450216,576682,234620,293960,136450,208504,82260,104742,34968,2875459,2619458,2136793,851207,256001,1272290,1139738,132552,1.4,7.2,6.0,164800,759042,443123,315919,912,20181
170,0400000US21,Kentucky,4340167,2134355,2205812,280640,280790,286821,294459,295161,563435,579116,636266,289702,250700,329574,182531,70972,38.0,3318788,3133229,583077,4265787,74380,3892200,381051,30653,60920,4056,50256,131039,4209128,1927916,2012,1691716,552658,416860,2.49,1699607,518929,899720,32239,47734,200985,1792309,428239,885217,44898,189388,244567,1094621,2902296,218429,291767,988008,595225,199940,361888,247039,4200381,139786,196783,3433526,2071789,2054159,1859549,194610,17630,1361737,1859549,599337,310740,454764,189604,305104,53833,68559,23210,4251528,3650883,2784422,1379410,600645,1927916,1691716,236200,2.3,7.5,5.5,120000,1162207,718096,444111,638,52931
171,0400000US21,Kentucky,4383272,2156251,2227021,277776,282464,287413,288814,307096,566093,568453,626850,300567,263250,354219,186171,74106,38.3,3364922,3182154,614496,4296645,86627,3925179,395025,31838,68047,4634,50623,139636,4243636,1938836,2013,1694996,549346,426068,2.50,1710730,526588,899082,33233,48069,203758,1801801,433752,884393,45220,187670,250766,1098640,2920579,211256,285453,989067,599340,206790,372738,255935,4217644,143689,202638,3454107,2076555,2059754,1857767,201987,16801,1377552,1857767,605972,310340,451585,185726,304144,54279,69402,23462,4273751,3658965,2768639,1401462,614786,1930158,1694996,235162,2.2,7.3,5.5,120400,1159188,708072,451116,655,53249
172,0400000US21,Kentucky,4361333,2145986,2215347,278866,282577,287359,290705,301247,564269,572542,633063,294971,257859,341140,184435,72300,38.2,3340703,3156381,597875,4280810,80523,3909074,387077,31444,64402,4089,51037,136340,4224993,1930158,2014,1702235,545001,437035,2.50,1722001,534529,894133,33810,50452,209077,1813618,443810,883503,45741,185095,255469,1101178,2939709,205866,280324,991520,607604,214363,377949,262083,4235463,147809,205697,3476701,2079258,2063756,1870879,192877,15502,1397443,1870879,612516,313627,452063,181594,311079,54928,70337,23741,4296790,3730707,2781219,1471091,566083,1938836,1702235,236601,2.2,6.6,5.5,121600,1152012,695997,456015,667,53687
173,0400000US21,Kentucky,4411989,2172745,2239244,274525,281090,286886,288980,310435,566828,560760,611789,305925,271771,384692,192551,75757,38.6,3397799,3215172,653000,4319152,92837,3944886,404697,32447,73037,5077,50405,146945,4265044,1951090,2015,1708499,543367,449967,2.50,1731028,541129,893905,33054,51477,211463,1821095,449570,884528,46123,183745,257129,1093200,2955216,197123,270587,993853,613300,221409,386554,272390,4246321,151032,210072,3493098,2080437,2065689,1891381,174308,14748,1412661,1891381,622759,318695,451789,180841,317297,55367,71153,24063,4312238,3821976,2796136,1560016,490262,1944495,1708499,235996,2.0,6.3,5.5,123200,1148752,684364,464388,675,54284
174,0400000US21,Kentucky,4397353,2164208,2233145,276451,282564,286215,287643,309264,565949,564344,619749,303308,268891,369111,188466,75398,38.5,3381288,3198327,632975,4306517,90836,3935181,400648,32682,70726,4768,50247,143481,4253872,1944495,2016,1718217,541835,463686,2.49,1740742,550742,893991,31960,52502,211547,1828746,458192,881192,46771,184204,258387,1085773,2970073,190711,265469,990322,618001,231405,397154,277011,4257846,154143,213861,3511065,2085433,2070698,1914189,156509,14735,1425632,1914189,632394,319664,454253,179689,328189,56522,73193,24802,4327357,3911579,2812804,1648455,415778,1951090,1718217,232873,1.9,6.0,5.5,126100,1147903,679545,468358,690,54545
175,0400000US21,Kentucky,4440204,2186715,2253489,274440,280088,284645,290396,306631,574635,554481,594104,309964,279311,411700,202345,77464,38.7,3428185,3244579,691509,4340378,99826,3959155,413151,33986,80974,5954,53065,158744,4281460,1974406,2017,1724514,540452,477621,2.49,1747324,554759,897225,31760,53548,210032,1836854,462014,886881,45241,184164,258554,1074127,2986199,181262,260397,988521,625391,238060,406916,285652,4263674,160702,220387,3526066,2093572,2078867,1938150,140717,14705,1432494,1938150,645598,323467,456935,179029,333121,59003,76499,25888,4340343,3998992,2828848,1735422,341351,1965202,1724514,240688,1.8,6.1,5.5,130000,1155576,677882,477694,713,54622
176,0400000US21,Kentucky,4424376,2179025,2245351,274140,281151,284907,288717,309262,569513,557561,602145,309030,275244,398816,197081,76809,38.6,3411784,3229196,672706,4328073,96303,3951483,409706,33175,76807,5284,50462,152072,4272304,1965202,2018,1728681,540581,489353,2.49,1756244,561256,896830,32066,54382,211710,1844787,470436,886255,45351,184219,258526,1066088,3004004,174998,254575,991791,628235,244802,415937,293666,4273094,167110,228118,3542792,2101888,2087800,1959442,128358,14088,1440904,1959442,662310,326445,426842,179662,364183,61059,79553,26948,4357195,4091779,2839537,1828939,265416,1974406,1728681,245725,1.6,5.9,5.6,135300,1157631,673651,483980,741,53317
177,0400000US21,Kentucky,4449052,2190922,2258130,274592,275466,287352,290236,302313,577567,553430,584789,306498,286671,424404,209419,76315,38.9,3439746,3254332,710138,4348767,100285,3961628,418010,33033,83733,6300,53367,162994,4286058,1983949,2019,1734618,539217,502234,2.49,1761448,565625,896773,31682,55196,212172,1850194,474129,887278,43584,184553,260650,1054000,3019093,166412,248372,993098,628993,251136,428846,302236,4277073,171979,235110,3553869,2109169,2095422,1978477,116945,13747,1444700,1978477,682556,325164,424737,179942,366078,63684,83043,28178,4366510,4117796,2835843,1861843,248714,1983949,1734618,249331,1.6,5.9,5.6,141000,1166031,673379,492652,763,52562
